Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
CH3OHvt=0-2	Methanol	291.24056800	1.6E-05			"15(1,14)-14(2,13)A,vt=0"	-4.22212	-3.82130	295.26258	CDMS
CH3OHvt=0-2	Methanol	291.55334400	1.3E-05			"15(2,13)-15(-0,15)E,vt=0"	-7.23475	-6.84810	304.73188	CDMS
CH3OHvt=0-2	Methanol			292.51744000	5E-05	"10(1,10)-9(0,9),vt=1"	-4.15752	0.00000	418.78746	CDMS
CH3OHvt=0-2	Methanol	292.51749300	9E-06			"10(-1,10)-9(-0,9)E,vt=1"	-4.15740	-4.10640	418.78777	CDMS
CH3OHvt=0-2	Methanol	292.67288900	5E-06			"6(1,5)-5(1,4)A,vt=0"	-3.97483	-3.61830	63.70597	CDMS
CH3OHvt=0-2	Methanol	293.08703500	1.9E-05			"18(3,15)-19(1,19)E,vt=0"	-8.66652	-8.42920	459.43024	CDMS
CH3OHvt=0-2	Methanol	293.46405500	1.3E-05			"3(2,1)-4(1,4)A,vt=0"	-4.54321	-4.43920	51.63756	CDMS
CH3OHvt=0-2	Methanol	294.60829400	1.5E-05			"4(2,2)-3(-1,2)E,vt=0"	-7.54866	-7.33350	49.11492	CDMS
CH3OHvt=0-2	Methanol	295.76163400	1.5E-05			"17(-2,16)-16(-3,14)E,vt=0"	-4.35848	-4.03070	377.61368	CDMS
CH3OHvt=0-2	Methanol	297.55915000	1.3E-05			"17(3,14)-16(4,13)E,vt=0"	-4.34798	-4.08080	417.69599	CDMS
CH3OHvt=0-2	Methanol	297.82091500	1.5E-05			"6(4,3)-7(3,4)A,vt=0"	-4.69799	-4.44350	129.08566	CDMS
CH3OHvt=0-2	Methanol	297.82479600	1.5E-05			"6(4,2)-7(3,5)A,vt=0"	-4.69799	-4.44350	129.08570	CDMS
CH3OHvt=0-2	Methanol	298.60897800	1.4E-05			"16(2,14)-16(-0,16)E,vt=0"	-7.19858	-6.84880	341.95434	CDMS
CH3OHvt=0-2	Methanol	300.34458700	1.4E-05			"13(1,13)-12(-1,11)E,vt=0"	-7.59755	-7.15580	216.52996	CDMS
CH3OHvt=0-2	Methanol	301.46303700	0.000106			"8(2,7)-9(-2,7),vt=1"	-13.24970	0.00000	483.24059	CDMS
CH3OHvt=0-2	Methanol	301.91367700	1.4E-05			"11(-3,9)-12(1,12)E,vt=0"	-10.92050	-10.52800	200.92024	CDMS
CH3OHvt=0-2	Methanol	302.36977300	1.2E-05			"3(-0,3)-2(1,2)E,vt=0"	-4.33153	-4.20460	27.05255	CDMS
CH3OHvt=0-2	Methanol	302.83074000	1.6E-05			"10(-5,5)-11(-4,7)E,vt=0"	-4.56902	-4.30820	263.70507	CDMS
CH3OHvt=0-2	Methanol	302.91297900	1.2E-05			"12(0,12)-11(1,11)A,vt=0"	-3.81528	-3.35900	180.90702	CDMS
CH3OHvt=0-2	Methanol	303.36692100	1.1E-05			"1(1,0)-1(0,1)A,vt=0"	-3.49308	-3.72080	16.88069	CDMS
CH3OHvt=0-2	Methanol	303.93338400	1.7E-05			"9(2,7)-10(0,10)A,vt=0"	-8.57403	-8.18230	142.18477	CDMS
CH3OHvt=0-2	Methanol	304.16582400	1.2E-05			"12(-0,12)-11(2,9)E,vt=0"	-7.68279	-7.24690	193.78700	CDMS
CH3OHvt=0-2	Methanol	304.20834800	1.1E-05			"2(1,1)-2(0,2)A,vt=0"	-3.49028	-3.50410	21.56397	CDMS
CH3OHvt=0-2	Methanol	305.47349100	1E-05			"3(1,2)-3(0,3)A,vt=0"	-3.48628	-3.36590	28.58848	CDMS
CH3OHvt=0-2	Methanol	306.29113500	1.9E-05			"18(1,18)-17(2,15)A,vt=0"	-4.28296	-3.98930	407.61175	CDMS
CH3OHvt=0-2	Methanol	306.64829700	1.7E-05			"11(4,7)-12(2,10)A,vt=0"	-7.99782	-7.65910	233.51587	CDMS
CH3OHvt=0-2	Methanol	306.94079300	1.6E-05			"17(2,15)-17(-0,17)E,vt=0"	-7.16821	-6.86180	381.51633	CDMS
CH3OHvt=0-2	Methanol	307.16592400	1E-05			"4(1,3)-4(0,4)A,vt=0"	-3.48073	-3.26710	37.95393	CDMS
CH3OHvt=0-2	Methanol	307.54238100	1.1E-05			"18(3,15)-18(-3,16)E,vt=0"	-10.22162	-10.00470	459.43021	CDMS
CH3OHvt=0-2	Methanol	308.63057800	1.1E-05			"17(3,14)-17(-3,15)E,vt=0"	-10.46140	-10.20970	417.69599	CDMS
CH3OHvt=0-2	Methanol	308.90794400	1.6E-05			"11(4,8)-12(2,11)A,vt=0"	-7.99261	-7.65700	233.51584	CDMS
CH3OHvt=0-2	Methanol	309.29036000	1E-05			"5(1,4)-5(0,5)A,vt=0"	-3.47381	-3.19290	49.65999	CDMS
CH3OHvt=0-2	Methanol	309.29076500	1.5E-05			"10(3,7)-11(-2,10)E,vt=0"	-7.10314	-6.74510	190.36899	CDMS
CH3OHvt=0-2	Methanol	309.53732700	1.1E-05			"16(3,13)-16(-3,14)E,vt=0"	-10.71678	-10.43480	378.27480	CDMS
CH3OHvt=0-2	Methanol	310.05129100	1.6E-05			"11(-6,6)-12(-5,7)E,vt=0"	-4.58347	-4.39190	331.93817	CDMS
CH3OHvt=0-2	Methanol	310.19299400	6E-06			"3(-1,2)-2(-0,2)E,vt=0"	-4.05554	-3.95090	34.97607	CDMS
CH3OHvt=0-2	Methanol	310.28246900	1E-05			"15(3,12)-15(-3,13)E,vt=0"	-10.98932	-10.68180	341.16746	CDMS
CH3OHvt=0-2	Methanol	310.88504400	1E-05			"14(3,11)-14(-3,12)E,vt=0"	-11.28151	-10.95340	306.37501	CDMS
CH3OHvt=0-2	Methanol	310.97819500	1.2E-05			"8(-2,7)-7(2,5)E,vt=0"	-8.28504	-7.89870	105.83743	CDMS
CH3OHvt=0-2	Methanol	311.36317900	1E-05			"13(3,10)-13(-3,11)E,vt=0"	-11.59584	-11.25240	273.89804	CDMS
CH3OHvt=0-2	Methanol	311.73399600	1E-05			"12(3,9)-12(-3,10)E,vt=0"	-11.93597	-11.58280	243.73766	CDMS
CH3OHvt=0-2	Methanol	311.85261200	1E-05			"6(1,5)-6(0,6)A,vt=0"	-3.46564	-3.13600	63.70606	CDMS
CH3OHvt=0-2	Methanol	312.01354500	1E-05			"11(3,8)-11(-3,9)E,vt=0"	-12.30629	-11.94940	215.89436	CDMS
CH3OHvt=0-2	Methanol	312.21674700	1.1E-05			"10(3,7)-10(-3,8)E,vt=0"	-12.71275	-12.35870	190.36899	CDMS
CH3OHvt=0-2	Methanol			312.24735400	5E-05	"4(1,4)-5(2,3)++,vt=1"	-3.82510	0.00000	348.38720	CDMS
CH3OHvt=0-2	Methanol	312.24736200	1.7E-05			"4(1,4)-5(2,4)A,vt=1"	-3.82518	-4.06790	348.38726	CDMS
CH3OHvt=0-2	Methanol	312.35735700	1.1E-05			"9(3,6)-9(-3,7)E,vt=0"	-13.16299	-12.81900	167.16207	CDMS
CH3OHvt=0-2	Methanol	312.44792900	1.2E-05			"8(3,5)-8(-3,6)E,vt=0"	-13.66810	-13.34230	146.27420	CDMS
CH3OHvt=0-2	Methanol	312.49979500	1.2E-05			"7(3,4)-7(-3,5)E,vt=0"	-14.24386	-13.94560	127.70593	CDMS
CH3OHvt=0-2	Methanol			313.20342800	5E-05	"4(1,3)-5(2,4)--,vt=1"	-3.82192	0.00000	348.43308	CDMS
CH3OHvt=0-2	Methanol	313.20345300	1.7E-05			"4(1,3)-5(2,3)A,vt=1"	-3.82202	-4.06610	348.43343	CDMS
CH3OHvt=0-2	Methanol	313.25076000	1.8E-05			"18(-1,17)-17(-3,15)E,vt=0"	-6.50403	-6.23480	417.91772	CDMS
CH3OHvt=0-2	Methanol	313.59676000	1.3E-05			"7(-1,6)-6(-2,5)E,vt=0"	-4.32747	-3.97040	86.05169	CDMS
CH3OHvt=0-2	Methanol	313.66474700	1.9E-05			"4(-3,2)-5(-1,4)E,vt=0"	-7.75983	-7.60280	70.92458	CDMS
CH3OHvt=0-2	Methanol	314.35107000	1E-05			"10(-0,10)-9(-1,8)E,vt=0"	-4.10781	-3.68460	140.60255	CDMS
CH3OHvt=0-2	Methanol	314.85952800	1E-05			"7(1,6)-7(0,7)A,vt=0"	-3.45620	-3.09220	80.09134	CDMS
CH3OHvt=0-2	Methanol	315.26686100	1.3E-05			"6(-2,5)-5(-1,4)E,vt=0"	-3.92716	-3.61270	71.00146	CDMS
CH3OHvt=0-2	Methanol	316.64741300	1.7E-05			"18(2,16)-18(-0,18)E,vt=0"	-7.14310	-6.88640	423.42015	CDMS
CH3OHvt=0-2	Methanol	317.08212100	1.1E-05			"13(-3,11)-12(3,9)E,vt=0"	-12.04926	-11.69190	258.95508	CDMS
CH3OHvt=0-2	Methanol	317.10303800	1.6E-05			"8(5,4)-9(4,6)E,vt=0"	-4.61982	-4.38900	207.56039	CDMS
CH3OHvt=0-2	Methanol	318.07237800	1.2E-05			"5(2,3)-4(-2,3)E,vt=0"	-9.55564	-9.30260	60.72446	CDMS
CH3OHvt=0-2	Methanol	318.31891900	1E-05			"8(1,7)-8(0,8)A,vt=0"	-3.44543	-3.05880	98.81503	CDMS
CH3OHvt=0-2	Methanol	318.45658200	1.8E-05			"8(3,6)-9(1,9)A,vt=0"	-10.03744	-9.70100	133.35985	CDMS
CH3OHvt=0-2	Methanol	318.52247600	1.8E-05			"14(3,12)-15(0,15)A,vt=0"	-9.45552	-9.11900	293.46358	CDMS
CH3OHvt=0-2	Methanol	319.31016900	1.5E-05			"14(1,14)-13(-2,12)E,vt=0"	-5.76935	-5.36940	248.93106	CDMS
CH3OHvt=0-2	Methanol	319.57255100	4.5E-05			"5(-5,1)-6(-2,4)E,vt=1"	-9.15347	-9.48600	463.85124	CDMS
CH3OHvt=0-2	Methanol	322.23946200	1E-05			"9(1,8)-9(0,9)A,vt=0"	-3.43337	-3.03410	119.87626	CDMS
CH3OHvt=0-2	Methanol	322.32100600	1.6E-05			"1(-1,0)-1(1,1)E,vt=0"	-9.43464	-9.69740	23.36729	CDMS
CH3OHvt=0-2	Methanol	322.33714900	1.6E-05			"2(-1,1)-2(1,2)E,vt=0"	-8.94864	-8.99630	28.01083	CDMS
CH3OHvt=0-2	Methanol	322.37157800	1.5E-05			"3(-1,2)-3(1,3)E,vt=0"	-8.63484	-8.54650	34.97597	CDMS
CH3OHvt=0-2	Methanol	322.43653800	1.5E-05			"4(-1,3)-4(1,4)E,vt=0"	-8.39746	-8.21350	44.26289	CDMS
CH3OHvt=0-2	Methanol	322.54832800	1.4E-05			"5(-1,4)-5(1,5)E,vt=0"	-8.20406	-7.94990	55.87106	CDMS
CH3OHvt=0-2	Methanol	322.72726600	1.3E-05			"6(-1,5)-6(1,6)E,vt=0"	-8.04011	-7.73380	69.80074	CDMS
CH3OHvt=0-2	Methanol	322.99761500	1.3E-05			"7(-1,6)-7(1,7)E,vt=0"	-7.89848	-7.55390	86.05166	CDMS
CH3OHvt=0-2	Methanol	323.38746800	1.3E-05			"8(-1,7)-8(1,8)E,vt=0"	-7.77554	-7.40400	104.62344	CDMS
CH3OHvt=0-2	Methanol	323.92858100	1.2E-05			"9(-1,8)-9(1,9)E,vt=0"	-7.66949	-7.28060	125.51616	CDMS
CH3OHvt=0-2	Methanol	324.65611300	1.2E-05			"10(-1,9)-10(1,10)E,vt=0"	-7.57990	-7.18210	148.72935	CDMS
CH3OHvt=0-2	Methanol	325.60828200	1.3E-05			"11(-1,10)-11(1,11)E,vt=0"	-7.50681	-7.10770	174.26269	CDMS
CH3OHvt=0-2	Methanol	325.79029100	1.5E-05			"14(3,11)-15(-0,15)E,vt=0"	-5.94759	-5.63930	306.37499	CDMS
CH3OHvt=0-2	Methanol	326.63058300	1.1E-05			"10(1,9)-10(0,10)A,vt=0"	-3.42014	-3.01700	143.27406	CDMS
CH3OHvt=0-2	Methanol	326.67818600	1E-05			"16(2,14)-15(-3,13)E,vt=0"	-5.87025	-5.55850	341.95432	CDMS
CH3OHvt=0-2	Methanol	326.82589900	1.3E-05			"12(-1,11)-12(1,12)E,vt=0"	-7.45062	-7.05720	202.11583	CDMS
CH3OHvt=0-2	Methanol	326.96123200	1.2E-05			"10(1,10)-9(-0,9)E,vt=0"	-3.88897	-3.47160	133.14833	CDMS
CH3OHvt=0-2	Methanol	327.13691200	3.1E-05			"8(-2,6)-9(-4,6)E,vt=1"	-8.04386	-8.22530	483.23968	CDMS
CH3OHvt=0-2	Methanol	327.31725300	1.2E-05			"12(2,11)-11(3,8)A,vt=0"	-4.23289	-3.86410	218.69072	CDMS
CH3OHvt=0-2	Methanol	327.40787300	1.4E-05			"17(5,13)-18(4,14)A,vt=0"	-4.24935	-4.13140	492.82553	CDMS
CH3OHvt=0-2	Methanol	327.44064400	1.4E-05			"17(5,12)-18(4,15)A,vt=0"	-4.24921	-4.13130	492.82552	CDMS
CH3OHvt=0-2	Methanol	327.48683500	1.2E-05			"13(-4,9)-14(-3,12)E,vt=0"	-4.25021	-3.97630	307.17176	CDMS
CH3OHvt=0-2	Methanol	327.81232200	1.9E-05			"19(2,17)-19(-0,19)E,vt=0"	-7.12285	-6.92200	467.66764	CDMS
CH3OHvt=0-2	Methanol	328.35179000	1.3E-05			"13(-1,12)-13(1,13)E,vt=0"	-7.41230	-7.03110	232.28825	CDMS
CH3OHvt=0-2	Methanol	329.63288100	1.2E-05			"12(2,10)-11(3,9)A,vt=0"	-4.21935	-3.85370	218.79912	CDMS
CH3OHvt=0-2	Methanol	330.23009100	1.4E-05			"14(-1,13)-14(1,14)E,vt=0"	-7.39258	-7.02980	264.77960	CDMS
CH3OHvt=0-2	Methanol	330.79388700	1.3E-05			"8(3,5)-9(2,7)E,vt=0"	-4.26857	-3.96690	146.27428	CDMS
CH3OHvt=0-2	Methanol	331.22037100	1.1E-05			"16(1,16)-15(2,13)E,vt=0"	-4.28078	-3.94400	320.62790	CDMS
CH3OHvt=0-2	Methanol	331.50231900	1.1E-05			"11(1,10)-11(0,11)A,vt=0"	-3.40573	-3.00660	169.00701	CDMS
CH3OHvt=0-2	Methanol	332.50543200	1.5E-05			"15(-1,14)-15(1,15)E,vt=0"	-7.39305	-7.05460	299.58902	CDMS
CH3OHvt=0-2	Methanol	332.67970500	6.5E-05			"4(0,4)-5(3,3)A,vt=1"	-8.48819	-8.90020	446.80529	CDMS
CH3OHvt=0-2	Methanol	332.92082200	1.8E-05			"7(3,4)-8(1,7)A,vt=0"	-9.83807	-9.54790	114.79265	CDMS
CH3OHvt=0-2	Methanol	333.86472200	1.4E-05			"9(-1,8)-8(2,6)E,vt=0"	-6.09452	-5.71840	125.51620	CDMS
CH3OHvt=0-2	Methanol	334.42657100	8E-06			"3(-0,3)-2(-1,2)E,vt=1"	-4.25531	-4.58710	314.46932	CDMS
CH3OHvt=0-2	Methanol			334.42659000	5E-05	"3(0,3)-2(1,2),vt=1"	-4.25535	0.00000	314.46938	CDMS
CH3OHvt=0-2	Methanol	334.97060900	1.2E-05			"11(-0,11)-10(-2,9)E,vt=0"	-7.44992	-7.05090	166.04716	CDMS
CH3OHvt=0-2	Methanol	335.12172200	1.4E-05			"3(-2,2)-2(-0,2)E,vt=0"	-8.64801	-8.57780	36.17245	CDMS
CH3OHvt=0-2	Methanol	335.13357000	1.3E-05			"2(2,1)-3(1,2)A,vt=0"	-4.56986	-4.65810	44.67226	CDMS
CH3OHvt=0-2	Methanol	335.22202200	1.6E-05			"16(-1,15)-16(1,16)E,vt=0"	-7.41562	-7.10720	336.71590	CDMS
CH3OHvt=0-2	Methanol	335.36256500	1.7E-05			"7(-3,5)-8(-0,8)E,vt=0"	-7.05360	-6.76350	112.70852	CDMS
CH3OHvt=0-2	Methanol	335.58201700	5E-06			"7(1,7)-6(1,6)A,vt=0"	-3.78857	-3.44990	78.97086	CDMS
CH3OHvt=0-2	Methanol	335.60395700	1.5E-05			"10(3,7)-11(-1,10)E,vt=0"	-9.78670	-9.46320	190.36901	CDMS
CH3OHvt=0-2	Methanol	336.43822400	1.6E-05			"14(7,7)-15(6,9)A,vt=0"	-4.44195	-4.41050	488.21762	CDMS
CH3OHvt=0-2	Methanol	336.43822400	1.6E-05			"14(7,8)-15(6,10)A,vt=0"	-4.44195	-4.41050	488.21762	CDMS
CH3OHvt=0-2	Methanol	336.86514900	1.2E-05			"12(1,11)-12(0,12)A,vt=0"	-3.39023	-3.00230	197.07392	CDMS
CH3OHvt=0-2	Methanol	337.13585300	1.4E-05			"3(-3,1)-4(-2,3)E,vt=0"	-4.80141	-4.77060	61.63936	CDMS
CH3OHvt=0-2	Methanol			337.29743900	5E-05	"7(1,7)-6(1,6)++,vt=1"	-3.78161	0.00000	390.01595	CDMS
CH3OHvt=0-2	Methanol	337.29748400	6E-06			"7(1,7)-6(1,6)A,vt=1"	-3.78123	-3.89500	390.01527	CDMS
CH3OHvt=0-2	Methanol			337.51906700	5E-05	"7(3,5)-6(3,4),vt=1"	-3.86085	0.00000	482.22582	CDMS
CH3OHvt=0-2	Methanol	337.51913800	6E-06			"7(-3,4)-6(-3,3)E,vt=1"	-3.85857	-4.10610	482.22479	CDMS
CH3OHvt=0-2	Methanol	337.52753900	1.8E-05			"17(3,14)-18(1,18)E,vt=0"	-8.52185	-8.30800	417.69599	CDMS
CH3OHvt=0-2	Methanol			337.54604800	5E-05	"7(5,3)-6(5,2)++,vt=1"	-4.08995	0.00000	485.36220	CDMS
CH3OHvt=0-2	Methanol			337.54604800	5E-05	"7(5,3)-6(5,2)++,vt=1"	-4.08995	0.00000	485.36220	CDMS
CH3OHvt=0-2	Methanol	337.54611600	6E-06			"7(5,2)-6(5,1)A,vt=1"	-4.08619	-4.33830	485.36174	CDMS
CH3OHvt=0-2	Methanol	337.54611600	6E-06			"7(5,3)-6(5,2)A,vt=1"	-4.08619	-4.33830	485.36174	CDMS
CH3OHvt=0-2	Methanol			337.58166300	5E-05	"7(4,4)-6(4,3),vt=1"	-3.94821	0.00000	428.19871	CDMS
CH3OHvt=0-2	Methanol	337.58168000	6E-06			"7(-4,4)-6(-4,3)E,vt=1"	-3.94610	-4.11550	428.19843	CDMS
CH3OHvt=0-2	Methanol			337.60525500	5E-05	"7(-2,5)-6(-2,4),vt=1"	-3.80802	0.00000	429.42999	CDMS
CH3OHvt=0-2	Methanol	337.60528800	6E-06			"7(2,6)-6(2,5)E,vt=1"	-3.80669	-3.97790	429.42971	CDMS
CH3OHvt=0-2	Methanol			337.61062400	5E-05	"7(-3,4)-6(-3,3),vt=1"	-3.86270	0.00000	387.44839	CDMS
CH3OHvt=0-2	Methanol	337.61066100	6E-06			"7(3,5)-6(3,4)E,vt=1"	-3.86175	-3.97220	387.44829	CDMS
CH3OHvt=0-2	Methanol			337.62567900	5E-05	"7(2,5)-6(2,4)++,vt=1"	-3.81024	0.00000	363.49504	CDMS
CH3OHvt=0-2	Methanol	337.62575300	6E-06			"7(2,6)-6(2,5)A,vt=1"	-3.81011	-3.88590	363.49481	CDMS
CH3OHvt=0-2	Methanol			337.63565500	5E-05	"7(2,6)-6(2,5)--,vt=1"	-3.81020	0.00000	363.49552	CDMS
CH3OHvt=0-2	Methanol	337.63575400	6E-06			"7(2,5)-6(2,4)A,vt=1"	-3.81010	-3.88590	363.49586	CDMS
CH3OHvt=0-2	Methanol			337.64236500	5E-05	"7(1,7)-6(1,6),vt=1"	-3.78138	0.00000	356.29768	CDMS
CH3OHvt=0-2	Methanol	337.64247800	6E-06			"7(-1,7)-6(-1,6)E,vt=1"	-3.78151	-3.84690	356.29702	CDMS
CH3OHvt=0-2	Methanol			337.64386400	5E-05	"7(0,7)-6(0,6),vt=1"	-3.77177	0.00000	365.40084	CDMS
CH3OHvt=0-2	Methanol	337.64391500	6E-06			"7(-0,7)-6(-0,6)E,vt=1"	-3.77183	-3.85040	365.40118	CDMS
CH3OHvt=0-2	Methanol			337.64599200	5E-05	"7(-4,3)-6(-4,2),vt=1"	-3.94406	0.00000	470.22107	CDMS
CH3OHvt=0-2	Methanol	337.64604200	5E-06			"7(4,3)-6(4,2)E,vt=1"	-3.94438	-4.17470	470.22105	CDMS
CH3OHvt=0-2	Methanol	337.65519900	5E-06			"7(3,5)-6(3,4)A,vt=1"	-3.86112	-4.07800	460.93438	CDMS
CH3OHvt=0-2	Methanol			337.65520400	5E-05	"7(3,5)-6(3,4)++,vt=1"	-3.86043	0.00000	460.93425	CDMS
CH3OHvt=0-2	Methanol			337.65520400	5E-05	"7(3,5)-6(3,4)++,vt=1"	-3.86043	0.00000	460.93425	CDMS
CH3OHvt=0-2	Methanol	337.65523600	5E-06			"7(3,4)-6(3,3)A,vt=1"	-3.86112	-4.07800	460.93438	CDMS
CH3OHvt=0-2	Methanol			337.67119400	5E-05	"7(2,6)-6(2,5),vt=1"	-3.80796	0.00000	464.72042	CDMS
CH3OHvt=0-2	Methanol	337.67123800	6E-06			"7(-2,5)-6(-2,4)E,vt=1"	-3.80872	-4.03110	464.71983	CDMS
CH3OHvt=0-2	Methanol	337.68524800	6E-06			"7(-5,3)-6(-5,2)E,vt=1"	-4.08109	-4.34580	493.94751	CDMS
CH3OHvt=0-2	Methanol			337.68549000	0.0001	"7(4,3)-6(4,2)++,vt=1"	-4.08171	0.00000	493.94827	CDMS
CH3OHvt=0-2	Methanol			337.70754700	5E-05	"7(-1,6)-6(-1,5),vt=1"	-3.78132	0.00000	478.20775	CDMS
CH3OHvt=0-2	Methanol	337.70756800	6E-06			"7(1,6)-6(1,5)E,vt=1"	-3.78175	-4.02370	478.20773	CDMS
CH3OHvt=0-2	Methanol			337.74878300	5E-05	"7(0,7)-6(0,6)++,vt=1"	-3.77177	0.00000	488.48830	CDMS
CH3OHvt=0-2	Methanol	337.74883000	8E-06			"7(0,7)-6(0,6)A,vt=1"	-3.77191	-4.02880	488.48784	CDMS
CH3OHvt=0-2	Methanol			337.96941400	5E-05	"7(1,6)-6(1,5)--,vt=1"	-3.77901	0.00000	390.14460	CDMS
CH3OHvt=0-2	Methanol	337.96943800	6E-06			"7(1,6)-6(1,5)A,vt=1"	-3.77860	-3.89340	390.14449	CDMS
CH3OHvt=0-2	Methanol	338.12448800	5E-06			"7(-0,7)-6(-0,6)E,vt=0"	-3.77057	-3.43380	78.07682	CDMS
CH3OHvt=0-2	Methanol	338.34458800	5E-06			"7(1,7)-6(1,6)E,vt=0"	-3.77809	-3.43070	70.55025	CDMS
CH3OHvt=0-2	Methanol	338.40461000	5E-06			"7(-6,2)-6(-6,1)E,vt=0"	-4.34503	-4.24850	243.78966	CDMS
CH3OHvt=0-2	Methanol	338.40869800	5E-06			"7(0,7)-6(0,6)A,vt=0"	-3.76908	-3.41370	64.98055	CDMS
CH3OHvt=0-2	Methanol	338.42266300	1.7E-05			"17(-1,16)-17(1,17)E,vt=0"	-7.46356	-7.19070	376.15911	CDMS
CH3OHvt=0-2	Methanol	338.43097500	5E-06			"7(6,1)-6(6,0)E,vt=0"	-4.34269	-4.26090	253.94589	CDMS
CH3OHvt=0-2	Methanol	338.44236700	5E-06			"7(6,1)-6(6,0)A,vt=0"	-4.34360	-4.26870	258.69481	CDMS
CH3OHvt=0-2	Methanol	338.44236700	5E-06			"7(6,2)-6(6,1)A,vt=0"	-4.34360	-4.26870	258.69481	CDMS
CH3OHvt=0-2	Methanol	338.45653600	5E-06			"7(5,3)-6(5,2)E,vt=0"	-4.07838	-3.90260	188.99765	CDMS
CH3OHvt=0-2	Methanol	338.47522600	5E-06			"7(-5,2)-6(-5,1)E,vt=0"	-4.07810	-3.91980	201.05874	CDMS
CH3OHvt=0-2	Methanol	338.48632200	5E-06			"7(5,3)-6(5,2)A,vt=0"	-4.07634	-3.92070	202.88349	CDMS
CH3OHvt=0-2	Methanol	338.48632200	5E-06			"7(5,2)-6(5,1)A,vt=0"	-4.07634	-3.92070	202.88349	CDMS
CH3OHvt=0-2	Methanol	338.50406500	5E-06			"7(4,4)-6(4,3)E,vt=0"	-3.94039	-3.71240	152.89245	CDMS
CH3OHvt=0-2	Methanol	338.51263200	5E-06			"7(4,4)-6(4,3)A,vt=0"	-3.93973	-3.70080	145.33170	CDMS
CH3OHvt=0-2	Methanol	338.51264400	5E-06			"7(4,3)-6(4,2)A,vt=0"	-3.93973	-3.70080	145.33170	CDMS
CH3OHvt=0-2	Methanol	338.51285300	5E-06			"7(2,6)-6(2,5)A,vt=0"	-3.80284	-3.50220	102.70215	CDMS
CH3OHvt=0-2	Methanol	338.53025700	5E-06			"7(-4,3)-6(-4,2)E,vt=0"	-3.93784	-3.72160	160.98995	CDMS
CH3OHvt=0-2	Methanol	338.54082600	5E-06			"7(3,5)-6(3,4)A,vt=0"	-3.85730	-3.57420	114.79245	CDMS
CH3OHvt=0-2	Methanol	338.54315200	5E-06			"7(3,4)-6(3,3)A,vt=0"	-3.85730	-3.57420	114.79257	CDMS
CH3OHvt=0-2	Methanol	338.55996300	5E-06			"7(3,4)-6(3,3)E,vt=0"	-3.85418	-3.58980	127.70603	CDMS
CH3OHvt=0-2	Methanol	338.58321600	5E-06			"7(-3,5)-6(-3,4)E,vt=0"	-3.85587	-3.56980	112.70842	CDMS
CH3OHvt=0-2	Methanol	338.61493600	5E-06			"7(-1,6)-6(-1,5)E,vt=0"	-3.76662	-3.44200	86.05157	CDMS
CH3OHvt=0-2	Methanol	338.63980200	5E-06			"7(2,5)-6(2,4)A,vt=0"	-3.80236	-3.50190	102.71572	CDMS
CH3OHvt=0-2	Methanol	338.72169300	5E-06			"7(-2,6)-6(-2,5)E,vt=0"	-3.80944	-3.48670	87.25749	CDMS
CH3OHvt=0-2	Methanol	338.72289800	5E-06			"7(2,5)-6(2,4)E,vt=0"	-3.80434	-3.48690	90.91288	CDMS
CH3OHvt=0-2	Methanol	340.14114300	1.3E-05			"2(2,0)-3(1,3)A,vt=0"	-4.55600	-4.65050	44.67231	CDMS
CH3OHvt=0-2	Methanol	340.68396900	9E-06			"11(-1,11)-10(-0,10)E,vt=1"	-3.95815	-3.96900	444.24183	CDMS
CH3OHvt=0-2	Methanol	340.68398900	1.6E-05			"11(1,11)-10(0,10),vt=1"	-3.95823	0.00000	444.24169	CDMS
CH3OHvt=0-2	Methanol	341.41561500	5E-06			"7(1,6)-6(1,5)A,vt=0"	-3.76597	-3.43620	80.09136	CDMS
CH3OHvt=0-2	Methanol	342.14772100	1.8E-05			"18(-1,17)-18(1,18)E,vt=0"	-7.54262	-7.31070	417.91772	CDMS
CH3OHvt=0-2	Methanol	342.72979600	1.3E-05			"13(1,12)-13(0,13)A,vt=0"	-3.37356	-3.00350	227.47312	CDMS
CH3OHvt=0-2	Methanol	343.00588200	1.5E-05			"5(2,3)-4(-1,3)E,vt=0"	-6.96234	-6.74120	60.72445	CDMS
CH3OHvt=0-2	Methanol	344.10903900	1.5E-05			"18(-2,17)-17(-3,15)E,vt=0"	-4.16716	-3.93980	419.39868	CDMS
CH3OHvt=0-2	Methanol	344.31226700	1.7E-05			"10(2,9)-11(3,9)E,vt=1"	-3.75266	-3.87650	491.90986	CDMS
CH3OHvt=0-2	Methanol	344.31237400	6.7E-05			"10(-2,8)-11(-3,8),vt=1"	-3.75242	0.00000	491.90961	CDMS
CH3OHvt=0-2	Methanol	344.44343300	2E-05			"19(1,19)-18(2,16)A,vt=0"	-4.13614	-3.93240	451.22691	CDMS
CH3OHvt=0-2	Methanol	345.90391600	1.7E-05			"16(1,15)-15(2,14)A,vt=0"	-3.98266	-3.68160	332.64880	CDMS
