Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
CH3OCHOv=0	MethylFormate			277.74543300	0.0001	"23(4,20)-22(4,19)A"	-3.50623	-3.76080	173.39722	JPL
CH3OCHOv=0	MethylFormate			278.06142700	0.0002	"8(7,2)-7(6,2)E"	-4.35789	-4.88140	53.76251	JPL
CH3OCHOv=0	MethylFormate			278.09451900	0.0001	"8(7,1)-7(6,1)E"	-4.35791	-4.88150	53.78180	JPL
CH3OCHOv=0	MethylFormate	278.13339280	1.1E-06			"8(7,2)-7(6,1)A"	-4.35798	-4.88160	53.76410	JPL
CH3OCHOv=0	MethylFormate	278.13340010	1.1E-06			"8(7,1)-7(6,2)A"	-4.35798	-4.88160	53.76410	JPL
CH3OCHOv=0	MethylFormate	278.42104710	1.1E-06			"11(4,7)-10(2,8)E"	-5.71464	-6.10170	49.80949	JPL
CH3OCHOv=0	MethylFormate	278.45788580	1.2E-06			"11(4,7)-10(2,8)A"	-5.71280	-6.09990	49.79629	JPL
CH3OCHOv=0	MethylFormate	278.63427300	3.2E-06			"32(11,22)-32(10,22)E"	-5.16922	-5.60230	393.04288	JPL
CH3OCHOv=0	MethylFormate			278.65853000	0.0002	"32(11,21)-32(10,22)A"	-4.51498	-4.94810	393.04778	JPL
CH3OCHOv=0	MethylFormate	278.67652250	1E-06			"24(2,22)-23(3,21)E"	-4.42640	-4.67170	178.51385	JPL
CH3OCHOv=0	MethylFormate	278.68591670	1E-06			"24(2,22)-23(3,21)A"	-4.42640	-4.67170	178.50567	JPL
CH3OCHOv=0	MethylFormate			278.69045800	0.0001	"32(11,21)-32(10,22)E"	-4.62353	-5.05670	393.04558	JPL
CH3OCHOv=0	MethylFormate			278.90613700	0.0001	"24(3,22)-23(3,21)E"	-3.49543	-3.74110	178.52487	JPL
CH3OCHOv=0	MethylFormate			278.91490900	0.0001	"24(3,22)-23(3,21)A"	-3.49533	-3.74100	178.51666	JPL
CH3OCHOv=0	MethylFormate			278.93437100	0.0001	"32(11,22)-32(10,23)A"	-4.51376	-4.94730	393.04678	JPL
CH3OCHOv=0	MethylFormate			278.93684100	0.0002	"32(11,22)-32(10,23)E"	-4.62256	-5.05610	393.04287	JPL
CH3OCHOv=0	MethylFormate	278.99331000	3.4E-06			"32(11,21)-32(10,23)E"	-5.16737	-5.60100	393.04558	JPL
CH3OCHOv=0	MethylFormate			279.01166000	0.0001	"30(1,29)-30(1,30)E"	-5.46324	-5.72750	256.97391	JPL
CH3OCHOv=0	MethylFormate			279.01166000	0.0001	"30(1,29)-30(1,30)E"	-5.24374	-5.50800	256.97391	JPL
CH3OCHOv=0	MethylFormate			279.01166000	0.0001	"30(1,29)-30(1,30)E"	-5.24374	-5.50800	256.97391	JPL
CH3OCHOv=0	MethylFormate			279.01166000	0.0001	"30(1,29)-30(1,30)E"	-5.46324	-5.72750	256.97391	JPL
CH3OCHOv=0	MethylFormate			279.05066800	0.0001	"22(6,16)-21(6,15)E"	-3.51579	-3.79350	174.96021	JPL
CH3OCHOv=0	MethylFormate			279.05752700	0.0001	"24(2,22)-23(2,21)E"	-3.49472	-3.74060	178.51386	JPL
CH3OCHOv=0	MethylFormate			279.06595500	0.0002	"24(2,22)-23(2,21)A"	-3.49462	-3.74050	178.50578	JPL
CH3OCHOv=0	MethylFormate			279.07470900	0.0002	"22(6,16)-21(6,15)A"	-3.51556	-3.79330	174.95834	JPL
CH3OCHOv=0	MethylFormate	279.14807580	7.6E-06			"30(1,29)-30(1,30)A"	-5.46355	-5.72800	256.96304	JPL
CH3OCHOv=0	MethylFormate	279.14807920	7.6E-06			"30(1,29)-30(0,30)A"	-5.24285	-5.50730	256.96304	JPL
CH3OCHOv=0	MethylFormate	279.14834510	7.6E-06			"30(2,29)-30(1,30)A"	-5.24285	-5.50730	256.96306	JPL
CH3OCHOv=0	MethylFormate	279.14834850	7.6E-06			"30(2,29)-30(0,30)A"	-5.46355	-5.72800	256.96306	JPL
CH3OCHOv=0	MethylFormate			279.18687200	0.0002	"32(7,25)-31(8,24)E"	-5.08685	-5.46060	351.47877	JPL
CH3OCHOv=0	MethylFormate			279.28705700	0.0002	"24(3,22)-23(2,21)E"	-4.42346	-4.66970	178.52488	JPL
CH3OCHOv=0	MethylFormate	279.28960540	2.1E-06			"32(7,25)-31(8,24)A"	-5.08618	-5.46010	351.48888	JPL
CH3OCHOv=0	MethylFormate			279.29491900	0.0001	"24(3,22)-23(2,21)A"	-4.42346	-4.66970	178.51677	JPL
CH3OCHOv=0	MethylFormate	279.51004840	4.4E-06			"36(4,32)-36(4,33)E"	-5.01173	-5.41530	406.55653	JPL
CH3OCHOv=0	MethylFormate			279.51842700	0.0001	"36(4,32)-36(3,33)E"	-4.71972	-5.12330	406.55650	JPL
CH3OCHOv=0	MethylFormate			279.58053100	0.0002	"36(4,32)-36(4,33)A"	-5.01112	-5.41480	406.56078	JPL
CH3OCHOv=0	MethylFormate	279.58919550	4.5E-06			"36(4,32)-36(3,33)A"	-4.71961	-5.12330	406.56091	JPL
CH3OCHOv=0	MethylFormate	279.65789200	4.4E-06			"36(5,32)-36(4,33)E"	-4.71900	-5.12280	406.56363	JPL
CH3OCHOv=0	MethylFormate			279.65850500	0.0001	"25(1,24)-24(2,23)E"	-4.33588	-4.57070	182.24739	JPL
CH3OCHOv=0	MethylFormate			279.66362700	0.0001	"25(2,24)-24(2,23)E"	-3.48627	-3.72110	182.24764	JPL
CH3OCHOv=0	MethylFormate	279.66386880	1.2E-06			"25(1,24)-24(2,23)A"	-4.33589	-4.57070	182.23513	JPL
CH3OCHOv=0	MethylFormate	279.66635870	4.4E-06			"36(5,32)-36(3,33)E"	-5.01109	-5.41490	406.56360	JPL
CH3OCHOv=0	MethylFormate			279.66743300	0.0001	"25(1,24)-24(1,23)E"	-3.48626	-3.72110	182.24739	JPL
CH3OCHOv=0	MethylFormate			279.66894000	0.0001	"25(2,24)-24(2,23)A"	-3.48618	-3.72100	182.23538	JPL
CH3OCHOv=0	MethylFormate			279.67276400	0.0001	"25(2,24)-24(1,23)E"	-4.33585	-4.57070	182.24765	JPL
CH3OCHOv=0	MethylFormate			279.67276400	0.0001	"25(2,24)-24(1,23)E"	-3.48617	-3.72100	182.23513	JPL
CH3OCHOv=0	MethylFormate			279.67766400	0.0002	"25(2,24)-24(1,23)A"	-4.33586	-4.57070	182.23536	JPL
CH3OCHOv=0	MethylFormate			279.72802400	0.0002	"36(5,32)-36(4,33)A"	-4.71899	-5.12290	406.56786	JPL
CH3OCHOv=0	MethylFormate	279.73642090	4.5E-06			"36(5,32)-36(3,33)A"	-5.01037	-5.41430	406.56797	JPL
CH3OCHOv=0	MethylFormate			279.97489000	5E-05	"13(5,9)-12(4,8)E"	-4.70280	-5.05250	70.47370	JPL
CH3OCHOv=0	MethylFormate	280.02357100	2.7E-06			"29(8,22)-29(6,23)A"	-5.46389	-5.80840	301.34978	JPL
CH3OCHOv=0	MethylFormate	280.04315380	1E-06			"13(5,9)-12(4,8)A"	-4.67671	-5.02650	70.46475	JPL
CH3OCHOv=0	MethylFormate	280.09921820	2.6E-06			"29(8,22)-29(6,23)E"	-5.46428	-5.80890	301.34622	JPL
CH3OCHOv=0	MethylFormate			280.14764500	0.0001	"23(3,20)-22(3,19)E"	-3.49440	-3.75230	173.16879	JPL
CH3OCHOv=0	MethylFormate			280.15739200	0.0002	"23(3,20)-22(3,19)A"	-3.49430	-3.75220	173.16393	JPL
CH3OCHOv=0	MethylFormate	280.23422700	3E-06			"31(11,21)-31(10,21)E"	-5.18374	-5.60520	373.96232	JPL
CH3OCHOv=0	MethylFormate			280.24213000	0.0001	"31(11,20)-31(10,21)A"	-4.51392	-4.93540	373.96615	JPL
CH3OCHOv=0	MethylFormate			280.26097400	0.0002	"31(11,20)-31(10,21)E"	-4.61820	-5.03970	373.96360	JPL
CH3OCHOv=0	MethylFormate			280.39363000	0.0002	"31(11,21)-31(10,22)A"	-4.51319	-4.93490	373.96551	JPL
CH3OCHOv=0	MethylFormate			280.39923100	0.0002	"31(11,21)-31(10,22)E"	-4.61769	-5.03940	373.96232	JPL
CH3OCHOv=0	MethylFormate			280.42590700	0.0002	"31(11,20)-31(10,22)E"	-5.18275	-5.60450	373.96360	JPL
CH3OCHOv=0	MethylFormate			280.46085900	0.0001	"32(2,30)-32(2,31)E"	-5.20642	-5.51320	303.87825	JPL
CH3OCHOv=0	MethylFormate			280.46085900	0.0001	"32(2,30)-32(2,31)E"	-4.96552	-5.27230	303.87825	JPL
CH3OCHOv=0	MethylFormate			280.46392500	0.0002	"32(3,30)-32(2,31)E"	-4.96552	-5.27230	303.87840	JPL
CH3OCHOv=0	MethylFormate			280.46392500	0.0002	"32(3,30)-32(2,31)E"	-5.20642	-5.51320	303.87840	JPL
CH3OCHOv=0	MethylFormate	280.52283360	1.6E-06			"26(0,26)-25(1,25)E"	-4.26839	-4.49130	184.65119	JPL
CH3OCHOv=0	MethylFormate	280.52287670	1.6E-06			"26(1,26)-25(1,25)E"	-3.47649	-3.69940	184.65119	JPL
CH3OCHOv=0	MethylFormate	280.52291400	1.6E-06			"26(0,26)-25(0,25)E"	-3.47649	-3.69940	184.65105	JPL
CH3OCHOv=0	MethylFormate	280.52295700	1.6E-06			"26(1,26)-25(0,25)E"	-4.26839	-4.49130	184.65105	JPL
CH3OCHOv=0	MethylFormate	280.52357320	1.6E-06			"26(0,26)-25(1,25)A"	-4.26882	-4.49170	184.63353	JPL
CH3OCHOv=0	MethylFormate	280.52361600	1.6E-06			"26(1,26)-25(1,25)A"	-3.47642	-3.69930	184.63353	JPL
CH3OCHOv=0	MethylFormate	280.52365310	1.6E-06			"26(0,26)-25(0,25)A"	-3.47642	-3.69930	184.63353	JPL
CH3OCHOv=0	MethylFormate	280.52369600	1.6E-06			"26(1,26)-25(0,25)A"	-4.26882	-4.49170	184.63353	JPL
CH3OCHOv=0	MethylFormate			280.57414400	0.0001	"32(2,30)-32(2,31)A"	-5.20726	-5.51420	303.87319	JPL
CH3OCHOv=0	MethylFormate			280.57414400	0.0001	"32(2,30)-32(2,31)A"	-4.96446	-5.27140	303.87319	JPL
CH3OCHOv=0	MethylFormate			280.57726100	0.0001	"32(3,30)-32(2,31)A"	-4.96446	-5.27140	303.87334	JPL
CH3OCHOv=0	MethylFormate			280.57726100	0.0001	"32(3,30)-32(2,31)A"	-5.20716	-5.51410	303.87334	JPL
CH3OCHOv=0	MethylFormate	280.59224410	1E-06			"13(5,8)-12(4,8)E"	-5.90982	-6.26050	70.50333	JPL
CH3OCHOv=0	MethylFormate	280.70656200	4.9E-06			"34(3,31)-34(3,32)E"	-5.08128	-5.43470	353.75964	JPL
CH3OCHOv=0	MethylFormate	280.70756820	4.8E-06			"34(3,31)-34(2,32)E"	-4.81418	-5.16760	353.75969	JPL
CH3OCHOv=0	MethylFormate	280.73099080	4.8E-06			"34(4,31)-34(3,32)E"	-4.81414	-5.16760	353.76081	JPL
CH3OCHOv=0	MethylFormate	280.73199690	4.8E-06			"34(4,31)-34(2,32)E"	-5.08124	-5.43470	353.76086	JPL
CH3OCHOv=0	MethylFormate	280.79547790	3.7E-06			"36(9,28)-36(7,29)A"	-5.26769	-5.73750	450.96985	JPL
CH3OCHOv=0	MethylFormate	280.79748720	5E-06			"34(3,31)-34(3,32)A"	-5.08034	-5.43390	353.75983	JPL
CH3OCHOv=0	MethylFormate			280.79840800	0.0001	"34(3,31)-34(2,32)A"	-4.81424	-5.16780	353.75973	JPL
CH3OCHOv=0	MethylFormate	280.82180260	5E-06			"34(4,31)-34(3,32)A"	-4.81410	-5.16770	353.76100	JPL
CH3OCHOv=0	MethylFormate	280.82280300	5E-06			"34(4,31)-34(2,32)A"	-5.08030	-5.43390	353.76090	JPL
CH3OCHOv=0	MethylFormate	280.90623490	3.5E-06			"36(9,28)-36(7,29)E"	-5.26783	-5.73780	450.96207	JPL
CH3OCHOv=0	MethylFormate			281.63079000	0.0002	"30(11,19)-30(10,20)A"	-4.51405	-4.92490	355.49814	JPL
CH3OCHOv=0	MethylFormate	281.63206060	2E-06			"30(11,20)-30(10,20)E"	-5.58585	-5.99670	355.49518	JPL
CH3OCHOv=0	MethylFormate			281.63856800	0.0002	"30(11,19)-30(10,20)E"	-4.55234	-4.96320	355.49549	JPL
CH3OCHOv=0	MethylFormate			281.71189400	0.0002	"30(11,20)-30(10,21)A"	-4.51362	-4.92460	355.49786	JPL
CH3OCHOv=0	MethylFormate			281.71838400	0.0002	"30(11,20)-30(10,21)E"	-4.55202	-4.96300	355.49515	JPL
CH3OCHOv=0	MethylFormate	281.72483790	1.9E-06			"30(11,19)-30(10,21)E"	-5.58581	-5.99680	355.49546	JPL
CH3OCHOv=0	MethylFormate	281.90297790	1.2E-06			"10(3,8)-9(1,9)E"	-6.21465	-6.63010	38.48644	JPL
CH3OCHOv=0	MethylFormate	281.98133940	1.3E-06			"10(3,8)-9(1,9)A"	-6.21405	-6.62960	38.47165	JPL
CH3OCHOv=0	MethylFormate	282.04921550	1.3E-06			"19(6,13)-19(4,16)E"	-5.81686	-6.10600	136.79114	JPL
CH3OCHOv=0	MethylFormate	282.10506110	1.4E-06			"19(6,13)-19(4,16)A"	-5.81529	-6.10450	136.78606	JPL
CH3OCHOv=0	MethylFormate			282.30025200	0.0002	"23(22,1)-22(22,0)A"	-4.53440	-5.24480	483.50328	JPL
CH3OCHOv=0	MethylFormate			282.30025200	0.0002	"23(22,1)-22(22,0)A"	-4.53440	-5.24480	483.50328	JPL
CH3OCHOv=0	MethylFormate			282.31596900	0.0001	"23(21,3)-22(21,2)A"	-4.24327	-4.91250	455.04993	JPL
CH3OCHOv=0	MethylFormate	282.31598990	3.6E-06			"23(21,2)-22(21,1)A"	-4.24327	-4.91250	455.04994	JPL
CH3OCHOv=0	MethylFormate	282.31713340	5.4E-06			"23(22,1)-22(22,0)E"	-4.53429	-5.24470	483.49229	JPL
CH3OCHOv=0	MethylFormate			282.32603300	0.0001	"23(22,2)-22(22,1)E"	-4.53429	-5.24470	483.48610	JPL
CH3OCHOv=0	MethylFormate			282.33543900	0.0001	"23(21,2)-22(21,1)E"	-4.24316	-4.91240	455.03763	JPL
CH3OCHOv=0	MethylFormate			282.34014400	0.0001	"23(21,3)-22(21,2)E"	-4.24315	-4.91240	455.03426	JPL
CH3OCHOv=0	MethylFormate			282.34257500	0.0001	"23(20,3)-22(20,2)A"	-4.07732	-4.70730	427.91071	JPL
CH3OCHOv=0	MethylFormate			282.34257500	0.0001	"23(20,3)-22(20,2)A"	-4.07732	-4.70730	427.91071	JPL
CH3OCHOv=0	MethylFormate			282.36442900	0.0002	"23(20,3)-22(20,2)E"	-4.07720	-4.70720	427.89766	JPL
CH3OCHOv=0	MethylFormate			282.36442900	0.0002	"23(20,3)-22(20,2)E"	-4.07720	-4.70720	427.89680	JPL
CH3OCHOv=0	MethylFormate			282.38212800	0.0001	"23(19,4)-22(19,3)A"	-3.96254	-4.55520	402.08801	JPL
CH3OCHOv=0	MethylFormate			282.38212800	0.0001	"23(19,4)-22(19,3)A"	-3.96254	-4.55520	402.08801	JPL
CH3OCHOv=0	MethylFormate			282.40174700	0.0001	"23(19,4)-22(19,3)E"	-3.96253	-4.55520	402.07600	JPL
CH3OCHOv=0	MethylFormate			282.40555300	0.0001	"23(19,5)-22(19,4)E"	-3.96242	-4.55510	402.07446	JPL
CH3OCHOv=0	MethylFormate			282.43716500	0.0001	"23(18,5)-22(18,4)A"	-3.87603	-4.43330	377.58410	JPL
CH3OCHOv=0	MethylFormate			282.43716500	0.0001	"23(18,5)-22(18,4)A"	-3.87603	-4.43330	377.58410	JPL
CH3OCHOv=0	MethylFormate			282.45371000	0.0001	"23(18,5)-22(18,4)E"	-3.87602	-4.43330	377.57411	JPL
CH3OCHOv=0	MethylFormate			282.46140100	0.0002	"23(18,6)-22(18,5)E"	-3.87601	-4.43330	377.57059	JPL
CH3OCHOv=0	MethylFormate			282.51084900	0.0001	"23(17,6)-22(17,5)A"	-3.80748	-4.33130	354.40188	JPL
CH3OCHOv=0	MethylFormate			282.51084900	0.0001	"23(17,6)-22(17,5)A"	-3.80748	-4.33130	354.40188	JPL
CH3OCHOv=0	MethylFormate			282.52390600	0.0001	"23(17,6)-22(17,5)E"	-3.80747	-4.33130	354.39388	JPL
CH3OCHOv=0	MethylFormate			282.53563300	0.0001	"23(17,7)-22(17,6)E"	-3.80736	-4.33120	354.38854	JPL
CH3OCHOv=0	MethylFormate			282.60750200	0.0001	"23(16,7)-22(16,6)A"	-3.75127	-4.24360	332.54400	JPL
CH3OCHOv=0	MethylFormate			282.60750200	0.0001	"23(16,7)-22(16,6)A"	-3.75127	-4.24360	332.54400	JPL
CH3OCHOv=0	MethylFormate			282.61682600	0.0002	"23(16,7)-22(16,6)E"	-3.75127	-4.24360	332.53797	JPL
CH3OCHOv=0	MethylFormate			282.63193200	0.0002	"23(16,8)-22(16,7)E"	-3.75116	-4.24350	332.53136	JPL
CH3OCHOv=0	MethylFormate			282.73295900	0.0001	"23(15,8)-22(15,7)A"	-3.70411	-4.16690	312.01361	JPL
CH3OCHOv=0	MethylFormate			282.73295900	0.0001	"23(15,8)-22(15,7)A"	-3.70411	-4.16690	312.01361	JPL
CH3OCHOv=0	MethylFormate			282.73818600	0.0002	"23(15,8)-22(15,7)E"	-3.70411	-4.16690	312.00969	JPL
CH3OCHOv=0	MethylFormate			282.75644500	0.0002	"23(15,9)-22(15,8)E"	-3.70399	-4.16680	312.00179	JPL
CH3OCHOv=0	MethylFormate	282.83552050	3.7E-06			"29(11,19)-29(10,19)E"	-5.17411	-5.57540	337.63869	JPL
CH3OCHOv=0	MethylFormate	282.84831590	1.2E-06			"10(3,8)-9(0,9)E"	-6.05373	-6.47060	38.48649	JPL
CH3OCHOv=0	MethylFormate			282.85359000	0.0002	"29(11,18)-29(10,19)A"	-4.51528	-4.91660	337.64200	JPL
CH3OCHOv=0	MethylFormate			282.86698200	0.0002	"29(11,18)-29(10,19)E"	-4.62266	-5.02400	337.64020	JPL
CH3OCHOv=0	MethylFormate			282.88673200	0.0002	"29(11,19)-29(10,20)E"	-4.62253	-5.02390	337.63855	JPL
CH3OCHOv=0	MethylFormate	282.89517350	1.5E-06			"23(14,9)-22(14,8)A"	-3.66396	-4.09920	292.81470	JPL
CH3OCHOv=0	MethylFormate	282.89517350	1.5E-06			"23(14,9)-22(14,8)A"	-3.66396	-4.09920	292.81470	JPL
CH3OCHOv=0	MethylFormate	282.89563780	1.5E-06			"29(11,19)-29(10,20)A"	-4.51512	-4.91650	337.64186	JPL
CH3OCHOv=0	MethylFormate	282.89610870	1.6E-06			"23(14,9)-22(14,8)E"	-3.66396	-4.09920	292.81258	JPL
CH3OCHOv=0	MethylFormate			282.91700800	0.0001	"23(14,10)-22(14,9)E"	-3.66384	-4.09910	292.80395	JPL
CH3OCHOv=0	MethylFormate	282.91812360	3.4E-06			"29(11,18)-29(10,20)E"	-5.17389	-5.57530	337.64006	JPL
CH3OCHOv=0	MethylFormate	282.92611950	1.2E-06			"10(3,8)-9(0,9)A"	-6.05373	-6.47070	38.47167	JPL
CH3OCHOv=0	MethylFormate			282.93981800	0.0001	"22(4,18)-21(4,17)E"	-3.48113	-3.75070	165.28252	JPL
CH3OCHOv=0	MethylFormate			282.95758300	0.0001	"22(4,18)-21(4,17)A"	-3.48100	-3.75060	165.28035	JPL
CH3OCHOv=0	MethylFormate			283.10226100	0.0002	"23(13,10)-22(13,9)E"	-3.62931	-4.03900	274.95139	JPL
CH3OCHOv=0	MethylFormate			283.10564200	0.0001	"23(13,10)-22(13,9)A"	-3.62930	-4.03900	274.95184	JPL
CH3OCHOv=0	MethylFormate			283.10564200	0.0001	"23(13,10)-22(13,9)A"	-3.62930	-4.03900	274.95184	JPL
CH3OCHOv=0	MethylFormate			283.12515900	0.0001	"23(13,11)-22(13,10)E"	-3.62919	-4.03890	274.94227	JPL
CH3OCHOv=0	MethylFormate			283.37340600	0.0002	"23(12,11)-22(12,10)E"	-3.59901	-3.98520	258.43209	JPL
CH3OCHOv=0	MethylFormate			283.38096300	0.0001	"23(12,12)-22(12,11)A"	-3.59900	-3.98520	258.43115	JPL
CH3OCHOv=0	MethylFormate			283.38096300	0.0001	"23(12,12)-22(12,11)A"	-3.59900	-3.98520	258.43115	JPL
CH3OCHOv=0	MethylFormate			283.39780300	0.0002	"23(12,12)-22(12,11)E"	-3.59889	-3.98510	258.42275	JPL
CH3OCHOv=0	MethylFormate			283.73488700	0.0001	"23(11,12)-22(11,11)E"	-3.57233	-3.93710	243.26338	JPL
CH3OCHOv=0	MethylFormate			283.74673800	0.0001	"23(11,13)-22(11,12)A"	-3.57222	-3.93700	243.26107	JPL
CH3OCHOv=0	MethylFormate			283.74673800	0.0001	"23(11,13)-22(11,12)A"	-3.57222	-3.93700	243.26107	JPL
CH3OCHOv=0	MethylFormate			283.76008600	0.0001	"23(11,13)-22(11,12)E"	-3.57221	-3.93700	243.25408	JPL
CH3OCHOv=0	MethylFormate	283.78133440	1.1E-06			"13(5,9)-12(4,9)E"	-5.89647	-6.25190	70.47366	JPL
CH3OCHOv=0	MethylFormate	283.88249920	4.4E-06			"28(11,18)-28(10,18)E"	-5.96153	-6.35440	320.39206	JPL
CH3OCHOv=0	MethylFormate	283.89573750	1.4E-06			"9(4,6)-8(2,7)E"	-6.09901	-6.55910	37.23410	JPL
CH3OCHOv=0	MethylFormate			283.93259200	0.0001	"28(11,17)-28(10,18)A"	-4.51755	-4.91050	320.39590	JPL
CH3OCHOv=0	MethylFormate			283.93978900	0.0001	"28(11,18)-28(10,19)E"	-4.53335	-4.92630	320.39207	JPL
CH3OCHOv=0	MethylFormate			283.94158800	0.0001	"28(11,17)-28(10,18)E"	-4.53344	-4.92640	320.39489	JPL
CH3OCHOv=0	MethylFormate			283.95383300	0.0001	"28(11,18)-28(10,19)A"	-4.51752	-4.91050	320.39591	JPL
CH3OCHOv=0	MethylFormate	283.99459020	1.3E-06			"9(4,6)-8(2,7)A"	-6.06768	-6.52790	37.22172	JPL
CH3OCHOv=0	MethylFormate	283.99883960	4.1E-06			"28(11,17)-28(10,19)E"	-5.96116	-6.35420	320.39491	JPL
CH3OCHOv=0	MethylFormate			284.22736900	0.0002	"23(10,13)-22(10,12)E"	-3.54838	-3.89390	229.45771	JPL
CH3OCHOv=0	MethylFormate	284.24312430	1.2E-06			"23(10,14)-22(10,13)A"	-3.54826	-3.89380	229.45429	JPL
CH3OCHOv=0	MethylFormate	284.24338090	1.2E-06			"23(10,13)-22(10,12)A"	-3.54826	-3.89380	229.45431	JPL
CH3OCHOv=0	MethylFormate			284.25290400	0.0002	"23(10,14)-22(10,13)E"	-3.54826	-3.89380	229.44872	JPL
CH3OCHOv=0	MethylFormate			284.39868000	5E-05	"13(5,8)-12(4,9)E"	-4.68840	-5.04480	70.50329	JPL
CH3OCHOv=0	MethylFormate			284.41052900	0.0002	"13(5,8)-12(4,9)A"	-4.66250	-5.01890	70.49163	JPL
CH3OCHOv=0	MethylFormate			284.81031300	0.0001	"23(5,19)-22(5,18)E"	-3.47845	-3.75450	180.87315	JPL
CH3OCHOv=0	MethylFormate			284.82639600	0.0001	"23(5,19)-22(5,18)A"	-3.47833	-3.75440	180.87003	JPL
CH3OCHOv=0	MethylFormate			284.88065300	0.0001	"27(11,17)-27(10,18)E"	-4.52262	-4.90840	303.75370	JPL
CH3OCHOv=0	MethylFormate			284.88553100	0.0001	"27(11,16)-27(10,17)A"	-4.52100	-4.90680	303.75825	JPL
CH3OCHOv=0	MethylFormate	284.88632010	1.7E-06			"27(11,16)-27(10,17)E"	-4.52270	-4.90850	303.75785	JPL
CH3OCHOv=0	MethylFormate			284.89586700	0.0001	"27(11,17)-27(10,18)A"	-4.52089	-4.90670	303.75817	JPL
CH3OCHOv=0	MethylFormate			284.92024000	0.0001	"23(9,14)-22(9,13)E"	-3.52663	-3.85520	217.03497	JPL
CH3OCHOv=0	MethylFormate			284.93721800	0.0001	"23(9,15)-22(9,14)A"	-3.52641	-3.85500	217.03060	JPL
CH3OCHOv=0	MethylFormate			284.94275100	0.0001	"23(9,14)-22(9,13)A"	-3.52640	-3.85500	217.03116	JPL
CH3OCHOv=0	MethylFormate			284.94514700	0.0001	"23(9,15)-22(9,14)E"	-3.52651	-3.85510	217.02652	JPL
CH3OCHOv=0	MethylFormate			285.01627000	5E-05	"23(4,20)-22(3,19)E"	-4.53235	-4.79790	173.40244	JPL
CH3OCHOv=0	MethylFormate			285.01697700	0.0002	"23(4,20)-22(3,19)A"	-4.53236	-4.79790	173.39715	JPL
CH3OCHOv=0	MethylFormate			285.35181900	0.0002	"24(3,21)-23(4,20)E"	-4.51073	-4.77850	187.09721	JPL
CH3OCHOv=0	MethylFormate			285.37014000	0.0002	"24(3,21)-23(4,20)A"	-4.51061	-4.77840	187.09276	JPL
CH3OCHOv=0	MethylFormate	285.40177390	2.1E-06			"21(7,15)-21(5,16)E"	-5.73718	-6.03630	169.51656	JPL
CH3OCHOv=0	MethylFormate	285.41087420	2E-06			"21(7,15)-21(5,16)A"	-5.72747	-6.02660	169.51455	JPL
CH3OCHOv=0	MethylFormate			285.51573900	0.0001	"22(5,17)-21(5,16)E"	-3.47354	-3.75310	169.52203	JPL
CH3OCHOv=0	MethylFormate			285.54258400	0.0002	"22(5,17)-21(5,16)A"	-3.47341	-3.75300	169.52087	JPL
CH3OCHOv=0	MethylFormate			285.71395000	5E-05	"26(11,16)-26(10,17)E"	-4.52550	-4.90540	287.72221	JPL
CH3OCHOv=0	MethylFormate			285.72024000	5E-05	"26(11,15)-26(10,16)E"	-4.52558	-4.90550	287.72769	JPL
CH3OCHOv=0	MethylFormate			285.72631800	0.0002	"26(11,15)-26(10,16)A"	-4.52537	-4.90530	287.72726	JPL
CH3OCHOv=0	MethylFormate			285.73118500	0.0002	"26(11,16)-26(10,17)A"	-4.52537	-4.90530	287.72735	JPL
CH3OCHOv=0	MethylFormate	285.73526140	3.1E-06			"23(8,16)-22(8,14)E"	-4.94217	-5.25600	206.02088	JPL
CH3OCHOv=0	MethylFormate			285.92482200	0.0002	"23(8,16)-22(8,15)A"	-3.50578	-3.81990	206.02178	JPL
CH3OCHOv=0	MethylFormate	285.93383660	1E-06			"23(7,17)-22(7,15)E"	-6.39881	-6.69910	196.46059	JPL
CH3OCHOv=0	MethylFormate			285.94079400	0.0001	"23(8,16)-22(8,15)E"	-3.52206	-3.83620	206.02097	JPL
CH3OCHOv=0	MethylFormate			285.97326700	0.0001	"23(8,15)-22(8,14)E"	-3.52190	-3.83610	206.03231	JPL
CH3OCHOv=0	MethylFormate			286.01248500	0.0001	"23(8,15)-22(8,14)A"	-3.50544	-3.81970	206.03016	JPL
CH3OCHOv=0	MethylFormate	286.17875570	3E-06			"23(8,15)-22(8,15)E"	-4.94009	-5.25460	206.03239	JPL
CH3OCHOv=0	MethylFormate			286.44886000	5E-05	"25(11,15)-25(10,16)E"	-4.53094	-4.90630	272.29604	JPL
CH3OCHOv=0	MethylFormate			286.45528000	5E-05	"25(11,14)-25(10,15)E"	-4.53102	-4.90640	272.30282	JPL
CH3OCHOv=0	MethylFormate	286.46712880	1.4E-06			"25(11,14)-25(10,15)A"	-4.53100	-4.90640	272.30181	JPL
CH3OCHOv=0	MethylFormate	286.46719760	1.6E-06			"19(5,14)-19(3,17)E"	-6.04725	-6.33380	130.44455	JPL
